ID,Migratory route codes,Migration nodes,Bird orders,Bird families,Bird genera,English Name,Bird species,Species Authority,Migration type,The IUCN Red List (2023),Migration start year,Migration start month,Migration end year,Migration end month,"Continents (1 = North America, 2 = South America, 3 = Europe, 4 = Africa, 5 = Asia, 6 = Oceania)",Countries,Provinces,GPS_xx,GPS_yy,"Migration patterns (1 = Intercontinental migration, 2 = Intracontinental migration)","Migration routes (1 = North America↔North America, 2 = South America↔South America, 3 = Europe↔Europe, 4 = Africa↔Africa, 5 = Asia↔Asia, 6 = Oceania↔Oceania, 7 = Europe→Africa, 8 = Africa→Europe, 9 = North America→South America, 10 = South America→North America, 11 = Europe→Asia, 12 = Asia→Europe, 13 = Asia→Africa, 14 = Africa→Asia, 15 = Europe→North America, 16 = North America→Europe, 17 = Asia→Oceania, 18 = Oceania→Asia, 19 = North America→Oceania, 20 = Oceania→North America, 21 = North America→Asia)",References,Publish time,DOI
8837,377,Origin,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2011 ,10 ,2012,3,2,Brazil,Amazonas,-64.71488058,-4.186776806,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8838,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,3 ,2012,3,2,Colombia,Guainía,-68.82399057,2.70987369,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8839,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,3 ,2012,3,2,Colombia,Vichada,-69.41520233,4.680443017,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8840,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,3 ,2012,3,2,Colombia,Meta,-72.96614806,3.318787144,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8841,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,3 ,2012,3,2,Colombia,Cundinamarca,-74.12572228,4.764670346,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8842,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,3 ,2012,4,2,Algeria,Sétif,-73.12176349,5.759532068,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8843,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,2,Algeria,Oran,-75.59169707,6.910416654,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8844,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,2,Colombia,Chocó,-76.97111851,5.98735733,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8845,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Panama,Darién,-77.9158002,8.170134327,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8846,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Panama,Panamá Oeste,-79.90446593,8.824692052,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8847,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Panama,Coclé,-80.42621768,8.557446028,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8848,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Panama,Veraguas,-81.13151401,8.091252215,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8849,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Panama,Ngöbe Buglé,-81.77034764,8.658102487,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8850,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Panama,Bocas del Toro,-82.57931628,9.214783258,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8851,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Costa Rica,Limón,-83.3455817,9.949288687,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8852,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Costa Rica,Cartago,-83.68154227,9.818676779,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8853,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Costa Rica,Heredia,-84.01499703,10.4199865,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8854,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Costa Rica,Alajuela,-84.61024521,10.56323002,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8855,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Nicaragua,Lago Nicaragua,-85.40339237,11.51822136,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8856,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Nicaragua,Boaco,-85.51786904,12.45534026,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8857,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Nicaragua,Managua,-86.28618817,12.22217931,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8858,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Nicaragua,Matagalpa,-85.51450378,12.93447166,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8859,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Nicaragua,León,-86.63574626,12.58552469,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8860,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Nicaragua,Jinotega,-85.52308871,13.73866574,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8861,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Nicaragua,Estelí,-86.40446241,13.16884058,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8862,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Nicaragua,Madriz,-86.47528875,13.48490911,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8863,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Honduras,Choluteca,-87.11701826,13.34594648,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8864,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Nicaragua,Nueva Segovia,-86.21744575,13.7409906,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8865,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Honduras,El Paraíso,-86.48299852,14.01655548,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8866,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Honduras,Francisco Morazán,-87.18812587,14.28352027,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8867,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Honduras,Comayagua,-87.64010597,14.61296663,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8868,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Honduras,Yoro,-87.20288078,15.30052349,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8869,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Honduras,Cortés,-87.99667906,15.39658769,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8870,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Belize,Stann Creek,-88.46055924,16.84481278,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8871,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Belize,Belize,-88.38051335,17.56129272,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8872,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Belize,Orange Walk,-88.80745964,17.76916633,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8873,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,4,1,Mexico,Quintana Roo,-88.11727119,19.6712983,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8874,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2013,4 ,1,Mexico,Yucatán,-88.92563223,20.78030736,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8875,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2013,4 ,1,United States,Louisiana,-92.01170347,31.0775426,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8876,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,5,1,United States,Mississippi,-89.66512679,32.75226623,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8877,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,5,1,United States,Tennessee,-86.34243191,35.84419441,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8878,377,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,4 ,2012,5,1,United States,Kentucky,-85.2891026,37.52685168,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8879,377,Destination,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2012 ,5 ,2013,5,1,United States,Ohio,-82.62697514,40.47703457,1,10,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8918,379,Origin,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2011 ,9 ,2011,10,1,Canada,Ontario,-85.81582505,50.08302984,1,9,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8919,379,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2011 ,9 ,2011,10,1,United States,Ohio,-82.62697514,40.47703457,1,9,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8920,379,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2011 ,9 ,2011,10,1,United States,Indiana,-86.28188618,39.91942126,1,9,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8921,379,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2011 ,9 ,2011,10,1,United States,Kentucky,-85.2891026,37.52685168,1,9,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8922,379,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2011 ,9 ,2011,10,1,United States,Tennessee,-86.34243191,35.84419441,1,9,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8923,379,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2011 ,9 ,2011,10,1,Cuba,Pinar del Río,-83.71615119,22.43816321,1,9,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8924,379,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2011 ,9 ,2011,10,1,Honduras,Gracias a Dios,-84.35015818,15.22430285,1,9,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8925,379,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2011 ,9 ,2011,10,1,Nicaragua,Atlántico Norte,-84.22175903,13.99319825,1,9,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8926,379,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2011 ,9 ,2011,10,1,Nicaragua,Atlántico Sur,-84.22142469,12.32471327,1,9,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8927,379,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2011 ,9 ,2011,10,1,Costa Rica,Limón,-83.3455817,9.949288687,1,9,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
8928,379,Transit locations,Passeriformes,Vireonidae,Vireo,Vireo olivaceus,Vireo olivaceus,"Linnaeus, 1766",Full migrant,Least Concern,2011 ,9 ,2011,10,1,Panama,Colón,-80.01406582,9.189316251,1,9,Prolonged spring migration in the Red-eyed Vireo (Vireo olivaceus),2013,DOI:10.1525/auk.2013.12213
